_source_id,ID,Fecha,Ubicación,Provincia,País,Ciudad,Lugar,Título,Num. ponentes,Num. asistentes,Num. registrados,Link,Tipología,Tecnología,Ámbito,Sector,En colaboración,Partner
60024,60024,22-11-2024,online,,,,,Branding para Pymes | Best Practices,5,20,,https://www.secpho.org/agenda/bestpractices-7/,['Best Practices'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,/Asorcad
63983,63983,18-11-2024,,,,,Teams,PERTE CHIP | Sesión de trabajo,,,,https://www.secpho.org/agenda/perte-chip-2/,"['Enfocando la innovación', 'Recomendamos']",['Microelectrónica y Semiconductores'],[],"['Automoción', 'Salud', 'Telecomunicaciones']",False,
64065,64065,15-11-2024,online,,,,,Ecobranding: Innovación y sostenibilidad como estrategia empresarial,2,15,,https://www.secpho.org/agenda/ponti-ip-21/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Ponti
63630,63630,30-10-2024,online,,,,,Innovation Workshop | Detección automática de cuerpos extraños en balas de fibra,0,7,,https://www.secpho.org/agenda/workshop-reto182/,['Innovation Workshop'],['Fotónica'],['Industria 4.0'],['Fabricación industrial'],True,PHOTONCAT
63670,63670,30-10-2024,nacional,Navarra,,Noáin,Salón CEIN,Eatex Future Day | Revolución Alimentaria: La economía del dato y la IA como motores de cambio,,,,https://www.secpho.org/agenda/eatex-future-days/,['Recomendamos'],['Inteligencia Artificial y datos'],"['Agricultura, bosques y océanos']",['Agroalimentación'],True,IRIS
63631,63631,25-10-2024,online,,,,,"PONTI &#038; PARTNERS | #20 Innovación, Economía Azul y Propiedad Industrial",1,3,,https://www.secpho.org/agenda/ponti-ip-20/,['Recomendamos'],['Evento no tecnológico'],['Gestión de la innovación'],['Naval'],False,
60035,60035,18-10-2024,online,,,,,Horizonte Europa: Explorando oportunidades y conectando con partners confiables | Best Practices,2,46,,https://www.secpho.org/agenda/bestpractices-5/,['Best Practices'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']",[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,PHOTONCAT
60072,60072,04-10-2024,online,,,,,Impulsar las ventas: clave para el éxito de tu startup | Best Practices 3,2,18,,https://www.secpho.org/agenda/bestpractices-3/,['Best Practices'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Bullnet
63453,63453,04-10-2024,online,,,,,PONTI &#038; PARTNERS | #19 Los Videojuegos y Propiedad Intelectual: no es un juego de niños,1,5,,https://www.secpho.org/agenda/ponti-ip-19/,['Recomendamos'],['Evento no tecnológico'],['Gestión de la innovación'],['Seguridad'],False,
62897,62897,01-10-2024,nacional,Málaga,,Málaga,Palacio de Congresos y Exposiciones de Málaga,Global Photonics Economic Forum | Málaga,0,0,,https://www.secpho.org/agenda/global-photonics-economic-forum-2024/,['Networking'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,secpho
60979,60979,27-09-2024,online,,,,,Tech Meeting | Fabricación aditiva en automoción,0,13,,https://www.secpho.org/agenda/techmeeting-fabricacionaditiva/,['Tech Meeting'],['Fabricación Aditiva'],['Industria 4.0'],['Automoción'],True,PHOTONCAT
59298,59298,19-09-2024,nacional,Madrid,,Madrid,Sky Bar La Catorce,SECPHO ON TOUR 15 años | Madrid Innovation Cocktail,0,58,,https://www.secpho.org/agenda/secphotour15-madrid/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
63374,63374,19-09-2024,online,,,,,"93º Foro Capital Pymes | Para pymes, scaleups e inversores de capital copia",0,0,,https://www.secpho.org/agenda/93-forocapitalpymes/,"[""Investors' Forum""]",[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
60147,60147,23-07-2024,online,,,,,Market Focus |  Sensórica avanzada y redes 5G en Smart Cities,7,24,,https://www.secpho.org/agenda/market-focus-smartcities/,['Market Focus'],['Sensórica avanzada'],['Smart cities'],['Medioambiente'],True,PHOTONCAT
62709,62709,19-07-2024,online,,,,,PONTI &#038; PARTNERS | #18 Protección de productos agroalimentarios: la importancia de las DOP e IGP,1,3,,https://www.secpho.org/agenda/ponti-ip-18/,['Recomendamos'],['Evento no tecnológico'],['Seguridad alimentaria'],['Agroalimentación'],False,
61062,61062,18-07-2024,nacional,Barcelona,,Barcelona,Barcelona Supercomputing Center,MareNostrum 5 | Visita en colaboración con el BSC,0,30,,https://www.secpho.org/agenda/marenostrum5-visita/,['Networking'],['Inteligencia Artificial y datos'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
62376,62376,15-07-2024,online,,,,,Dron autónomo 5G para la monitorización de incidencias en almacenes logísticos,5,32,,https://www.secpho.org/agenda/aei-dronstore-2-2/,['Enfocando la innovación'],['Robótica y Drones'],['Industria 4.0'],['Logística'],True,PHOTONCAT
61633,61633,12-07-2024,online,,,,,CPI en sector sanitario | Sesión de trabajo,1,16,,https://www.secpho.org/agenda/cpi-salud/,['Recomendamos'],['Evento no tecnológico'],['Gestión de la innovación'],['Salud'],True,PHOTONCAT
60927,60927,10-07-2024,online,,,,,Tech Meeting | Desarrollando cargas útiles para NewSpace,0,20,,https://www.secpho.org/agenda/techmeeting-newspace/,['Tech Meeting'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['New Space, defensa y seguridad']",['Espacio'],True,PHOTONCAT
62527,62527,05-07-2024,online,,,,,PONTI &#038; PARTNERS | #17 Patentabilidad de Software e IA: Análisis global,1,20,,https://www.secpho.org/agenda/ponti-ip-17/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
62071,62071,04-07-2024,online,,,,,Sistema LIDAR avanzado para vehículos autónomos submarinos y remotamente operados,4,28,,https://www.secpho.org/agenda/beacon/,['Enfocando la innovación'],['Sistemas láser'],"['Agricultura, bosques y océanos']",['Naval'],True,PHOTONCAT
60752,60752,27-06-2024,online,,,,,Market Focus | Desarrollo de chips &#8216;Made in Spain&#8217;,10,84,,https://www.secpho.org/agenda/market-focus-chips-madeinspain/,['Market Focus'],['Microelectrónica y Semiconductores'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Zabala
62220,62220,21-06-2024,online,,,,,PONTI &#038; PARTNERS | #16 NFTs y Propiedad Intelectual en el Metaverso: análisis del caso  Mango,1,3,,https://www.secpho.org/agenda/ponti-ip-16/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
60146,60146,18-06-2024,online,,,,,Tech Meeting | Impulsando la innovación en la fabricación de Sistemas Láser,0,26,,https://www.secpho.org/agenda/techmeetings-laser/,['Tech Meeting'],['Sistemas láser'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,PHOTONCAT
61530,61530,14-06-2024,online,,,,,Sensores ópticos para la fabricación de válvulas cardíacas bioprotésicas más duraderas,2,3,,https://www.secpho.org/agenda/qleafinvitro/,['Enfocando la innovación'],['Sensórica avanzada'],['Salud y bienestar'],['Salud'],True,PHOTONCAT
60379,60379,13-06-2024,online,,,,,Sistema de monitorización del proceso siderúrgico mediante filtros de densidad neutra,3,12,,https://www.secpho.org/agenda/siliconeye-2/,['Enfocando la innovación'],['Sensórica avanzada'],['Industria 4.0'],['Fabricación industrial'],True,PHOTONCAT
60125,60125,12-06-2024,online,,,,,Market Focus |  Robótica colaborativa: Las últimas tendencias en Cobots,9,57,,https://www.secpho.org/agenda/market-focus-cobots/,['Market Focus'],['Robótica y Drones'],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,PHOTONCAT
58913,58913,11-06-2024,nacional,Gipuzkoa,,San Sebastián,Palau de Congressos Kursaal,The International Symposium on Laser Precision Microfabrication,0,0,,https://www.secpho.org/agenda/lpm-2024/,['Networking'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],False,
60361,60361,11-06-2024,online,,,,,Láser para reducir el nivel de colesterol sin fármacos y de manera no invasiva,5,16,,https://www.secpho.org/agenda/lasercolest/,['Enfocando la innovación'],['Sistemas láser'],['Salud y bienestar'],['Salud'],True,PHOTONCAT
61503,61503,06-06-2024,nacional,Barcelona,,Vilobí del Penedès,Bodega Vallformosa,Innovation Workshop in-house | Sector vitivinícola,0,33,,https://www.secpho.org/agenda/innovation-workshop-innovi/,['Innovation Workshop'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['Agricultura, bosques y océanos']",['Agroalimentación'],True,PHOTONCAT
59135,59135,05-06-2024,internacional,,KEKE,Nairobi,BUILDEXPO Africa,BUILDEXPO Africa | Misión a Kenia,0,0,,https://www.secpho.org/agenda/kenia-2024/,['Networking'],['Materiales Avanzados'],['Industria 4.0'],['Construcción'],False,
61801,61801,31-05-2024,online,,,,,PONTI &#038; PARTNERS | #15 Cómo cumplir con las regulaciones clave y Protección de Datos en tu E-commerce,1,9,,https://www.secpho.org/agenda/ponti-ip-15/,['Recomendamos'],[],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,
60690,60690,30-05-2024,online,,,,,Plataforma digital para el control y flexibilidad en la gestión de la producción y consumo de energía renovable,3,15,,https://www.secpho.org/agenda/optienergy/,['Enfocando la innovación'],['Inteligencia Artificial y datos'],['Acción climática y medio ambiente'],['Medioambiente'],True,PHOTONCAT
61665,61665,29-05-2024,online,,,,,Talent Point | Sesión informativa: Programa Futures Elisava,1,19,,https://www.secpho.org/agenda/webinar-elisava/,['Talent Point'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,PHOTONCAT
