event_id,event_date,title,location_type,province,country,city,place,link,typology,technologies,ambitos,sectors,in_collaboration,partner,num_speakers,num_attendees,num_registered,event_text
65037,11-03-2025,Market Focus | Payloads y Deep Tech para pequeños satélites,online,,,,,https://www.secpho.org/agenda/payloads-deep-tech/,Market Focus,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,"New Space, defensa y seguridad",Espacio,False,,8.0,53.0,65.0,"Market Focus | Payloads y Deep Tech para pequeños satélites. Market Focus. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. New Space, defensa y seguridad. Espacio. online"
65676,03-03-2025,8th Photonic Integration Week | Valencia,nacional,Valencia,,Valencia,Universitat Politècnica de València,https://www.secpho.org/agenda/piw25/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,0.0,0.0,,"8th Photonic Integration Week | Valencia. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Valencia. Valencia"
65068,18-02-2025,Small Satellites &#038; Services International Forum | Málaga,nacional,Málaga,,Málaga,NH Hotel Málaga,https://www.secpho.org/agenda/sssif-2025/,Networking,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser,"New Space, defensa y seguridad",Espacio,False,,0.0,0.0,,"Small Satellites &#038; Services International Forum | Málaga. Networking. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser. New Space, defensa y seguridad. Espacio. nacional. Málaga. Málaga"
65295,14-02-2025,Presentación y tutorial del nuevo Portal de Ayudas,online,,,,,https://www.secpho.org/agenda/fandit-socios/,Recomendamos,Evento no tecnológico,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,0.0,28.0,36.0,"Presentación y tutorial del nuevo Portal de Ayudas. Recomendamos. Evento no tecnológico. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online"
65292,05-02-2025,Tech&#038;Sidra | Donosti Networking Dinner,nacional,Gipuzkoa,,San Sebastián,Sidrería Alorrenea,https://www.secpho.org/agenda/cena-donosti-25/,Networking,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,0.0,12.0,16.0,"Tech&#038;Sidra | Donosti Networking Dinner. Networking. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Gipuzkoa. San Sebastián"
60897,31-01-2025,Tesorería estratégica | Best Practices,online,,,,,https://www.secpho.org/agenda/bestpractices-6/,Best Practices,Evento no tecnológico,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,3.0,33.0,38.0,"Tesorería estratégica | Best Practices. Best Practices. Evento no tecnológico. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online"
64285,26-01-2025,Photonics West Networking Dinner 2025,internacional,,,San Francisco,Feria SPIE Photonics West 2025,https://www.secpho.org/agenda/photonicswest-2025/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,0.0,13.0,9.0,"Photonics West Networking Dinner 2025. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. internacional. San Francisco"
63515,15-01-2025,VII Congreso Nacional de Industria,nacional,Barcelona,,Barcelona,CCIB - Centro de Convenciones Internacionales de Barcelona,https://www.secpho.org/agenda/congreso-industria-nacional/,Recomendamos,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,Industria 4.0,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,,0.0,0.0,,VII Congreso Nacional de Industria. Recomendamos. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Industria 4.0. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Barcelona. Barcelona
64581,18-12-2024,VI Secpho Investor&#8217;s Forum,online,,,,,https://www.secpho.org/agenda/vi-pitching-session-koonstel/,Investors' Forum,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,18.0,40.0,,"VI Secpho Investor&#8217;s Forum. Investors' Forum. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
60029,13-12-2024,Deep Tech Talent | Best Practices,online,,,,,https://www.secpho.org/agenda/bestpractices-4/,Best Practices,,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,True,UDIT,4.0,20.0,,"Deep Tech Talent | Best Practices. Best Practices. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. UDIT"
