entity_key,entity_name,sources,is_official_socio,has_business_profile,has_contact_record,has_member_profile,has_subscriber_contact,source_count
anthesislavola,Anthesis Lavola,datoscontacto | suscriptores,False,False,True,False,True,2
aragonexterior,Aragon Exterior,datoscontacto | suscriptores,False,False,True,False,True,2
aragonphotonics,Aragon Photonics,datoscontacto | suscriptores,False,False,True,False,True,2
argal,Argal,datoscontacto | suscriptores,False,False,True,False,True,2
aritex,Aritex,datoscontacto | suscriptores,False,False,True,False,True,2
armltd,Arm Ltd,datoscontacto | suscriptores,False,False,True,False,True,2
aromics,Aromics,datoscontacto | suscriptores,False,False,True,False,True,2
arquimearesearchcenter,Arquimea Research Center,datoscontacto | suscriptores,False,False,True,False,True,2
artelnics,Artelnics,datoscontacto | suscriptores,False,False,True,False,True,2
asadamesh,Asada Mesh,datoscontacto | suscriptores,False,False,True,False,True,2
asirox,Asirox,datoscontacto | suscriptores,False,False,True,False,True,2
asociacioncanariasexcelenciatecnologica,Asociación Canarias Excelencia Tecnológica,datoscontacto | suscriptores,False,False,True,False,True,2
asociacionespanoladefabricantesdeautomovilesycamionesanfac,"Asociación Española de Fabricantes de Automóviles y Camiones, ANFAC",datoscontacto | suscriptores,False,False,True,False,True,2
asociacionrethinktourism,Asociación Re Think Tourism,datoscontacto | suscriptores,False,False,True,False,True,2
associciopoligonsdelsplans,Associcio Poligons dels PLans,datoscontacto | suscriptores,False,False,True,False,True,2
assuralia,Assuralia,datoscontacto | suscriptores,False,False,True,False,True,2
atgtherapeutics,AtG Therapeutics,datoscontacto | suscriptores,False,False,True,False,True,2
athoscapitalsgeicsa,Athos Capital SGEIC SA,datoscontacto | suscriptores,False,False,True,False,True,2
atten2,Atten2,datoscontacto | suscriptores,False,False,True,False,True,2
auren,Auren,datoscontacto | suscriptores,False,False,True,False,True,2
ausilsystems,Ausil Systems,datoscontacto | suscriptores,False,False,True,False,True,2
automotivelighting,Automotive Lighting,datoscontacto | suscriptores,False,False,True,False,True,2
avinent,Avinent,datoscontacto | suscriptores,False,False,True,False,True,2
axeleris,Axeleris,datoscontacto | suscriptores,False,False,True,False,True,2
ayesaaircontrol,Ayesa Air Control,datoscontacto | suscriptores,False,False,True,False,True,2
ayuntamientodemadrid,Ayuntamiento de Madrid,datoscontacto | suscriptores,False,False,True,False,True,2
basfcoatingsgmbh,BASF Coatings GmbH,datoscontacto | suscriptores,False,False,True,False,True,2
baxi,BAXI,datoscontacto | suscriptores,False,False,True,False,True,2
bcdbarcelonacentrededisseny,BCD Barcelona Centre de Disseny,datoscontacto | suscriptores,False,False,True,False,True,2
belcua,BELCUA,datoscontacto | suscriptores,False,False,True,False,True,2
biovegen,BIOVEGEN,datoscontacto | suscriptores,False,False,True,False,True,2
bitintellitechsl,BIT Intellitech SL,datoscontacto | suscriptores,False,False,True,False,True,2
buhlersa,BUHLER sa,datoscontacto | suscriptores,False,False,True,False,True,2
byteksmartsolutions,BYTEK Smart Solutions,datoscontacto | suscriptores,False,False,True,False,True,2
bam,BaM,datoscontacto | suscriptores,False,False,True,False,True,2
babelgroup,Babel Group,datoscontacto | suscriptores,False,False,True,False,True,2
barcelonasupercomputingcenter,Barcelona Supercomputing Center,datoscontacto | suscriptores,False,False,True,False,True,2
basqueculinarycenterinnovation,Basque Culinary Center Innovation,datoscontacto | suscriptores,False,False,True,False,True,2
basquehealthcluster,Basque Health Cluster,datoscontacto | suscriptores,False,False,True,False,True,2
bayer,Bayer,datoscontacto | suscriptores,False,False,True,False,True,2
bcnvision,Bcn Vision,datoscontacto | suscriptores,False,False,True,False,True,2
beablecapital,Beable Capital,datoscontacto | suscriptores,False,False,True,False,True,2
bechtledirect,Bechtle Direct,datoscontacto | suscriptores,False,False,True,False,True,2
beedata,Beedata,datoscontacto | suscriptores,False,False,True,False,True,2
beethik,Beethik,datoscontacto | suscriptores,False,False,True,False,True,2
berggren,Berggren,datoscontacto | suscriptores,False,False,True,False,True,2
bersey,Bersey,datoscontacto | suscriptores,False,False,True,False,True,2
betadiseno,Beta Diseño,datoscontacto | suscriptores,False,False,True,False,True,2
betarobots,Beta Robots,datoscontacto | suscriptores,False,False,True,False,True,2
biod,BiOD,datoscontacto | suscriptores,False,False,True,False,True,2
bicosome,Bicosome,datoscontacto | suscriptores,False,False,True,False,True,2
binzel,Binzel,datoscontacto | suscriptores,False,False,True,False,True,2
bioherent,Bioherent,datoscontacto | suscriptores,False,False,True,False,True,2
biomolcontrolsl,Biomol-Control SL,datoscontacto | suscriptores,False,False,True,False,True,2
bioo,Bioo,datoscontacto | suscriptores,False,False,True,False,True,2
bitmetrics,BitMetrics,datoscontacto | suscriptores,False,False,True,False,True,2
bluecondorsolutionsllc,Blue Condor Solutions LLC,datoscontacto | suscriptores,False,False,True,False,True,2
blueroominnovation,Blue Room Innovation,datoscontacto | suscriptores,False,False,True,False,True,2
bluevisionconsultinggroupllp,Bluevision Consulting Group LLP,datoscontacto | suscriptores,False,False,True,False,True,2
bodegasbilbainassa,"Bodegas Bilbainas, S.A.",datoscontacto | suscriptores,False,False,True,False,True,2
bodycote,Bodycote,datoscontacto | suscriptores,False,False,True,False,True,2
bolboretainnovagroup,Bolboreta Innova Group,datoscontacto | suscriptores,False,False,True,False,True,2
bolsadecomercioderosario,Bolsa de Comercio de Rosario,datoscontacto | suscriptores,False,False,True,False,True,2
borgwarner,Borgwarner,datoscontacto | suscriptores,False,False,True,False,True,2
bronymec,Bronymec,datoscontacto | suscriptores,False,False,True,False,True,2
bruker,Bruker,datoscontacto | suscriptores,False,False,True,False,True,2
bizkaresbiosolutionsslcifb95970810,Bízkares Biosolutions S.L. CIF: B95970810,datoscontacto | suscriptores,False,False,True,False,True,2
cbcat,CBCat,datoscontacto | suscriptores,False,False,True,False,True,2
ccaba,CCABA,datoscontacto | suscriptores,False,False,True,False,True,2
ccoodeindustria,CCOO DE INDUSTRIA,datoscontacto | suscriptores,False,False,True,False,True,2
cdta,CDTA,datoscontacto | suscriptores,False,False,True,False,True,2
ceigramupm,CEIGRAM-UPM,datoscontacto | suscriptores,False,False,True,False,True,2
cein,CEIN,datoscontacto | suscriptores,False,False,True,False,True,2
cemmpre,CEMMPRE,datoscontacto | suscriptores,False,False,True,False,True,2
cener,CENER,datoscontacto | suscriptores,False,False,True,False,True,2
centroformacionsomorrostro,CENTRO FORMACION SOMORROSTRO,datoscontacto | suscriptores,False,False,True,False,True,2
ceoe,CEOE,datoscontacto | suscriptores,False,False,True,False,True,2
cetaqua,CETAQUA,datoscontacto | suscriptores,False,False,True,False,True,2
cetenma,CETENMA,datoscontacto | suscriptores,False,False,True,False,True,2
cetim,CETIM,datoscontacto | suscriptores,False,False,True,False,True,2
cfzcobotssl,CFZ COBOTS SL,datoscontacto | suscriptores,False,False,True,False,True,2
ciacclusterdelaindustriadeautomociondecataluna,CIAC - Clúster de la Industria de Automoción de Cataluña,datoscontacto | suscriptores,False,False,True,False,True,2
cicbiomagune,CIC biomaGUNE,datoscontacto | suscriptores,False,False,True,False,True,2
cicenergigune,CIC energiGUNE,datoscontacto | suscriptores,False,False,True,False,True,2
cicnanogune,CIC nanoGUNE,datoscontacto | suscriptores,False,False,True,False,True,2
ciemat,CIEMAT,datoscontacto | suscriptores,False,False,True,False,True,2
cimauniversidaddenavarra,CIMA/Universidad de Navarra,datoscontacto | suscriptores,False,False,True,False,True,2
clcircular,CLCircular,datoscontacto | suscriptores,False,False,True,False,True,2
clicrecycle,CLIC RECYCLE,datoscontacto | suscriptores,False,False,True,False,True,2
clpu,CLPU,datoscontacto | suscriptores,False,False,True,False,True,2
clr,CLR,datoscontacto | suscriptores,False,False,True,False,True,2
clusterresidusdecatalunya,CLUSTER RESIDUS DE CATALUNYA,datoscontacto | suscriptores,False,False,True,False,True,2
cmgtechnologiesltd,CMG Technologies Ltd,datoscontacto | suscriptores,False,False,True,False,True,2
cnic,CNIC,datoscontacto | suscriptores,False,False,True,False,True,2
co2changesl,CO2Change SL,datoscontacto | suscriptores,False,False,True,False,True,2
cocuus,COCUUS,datoscontacto | suscriptores,False,False,True,False,True,2
codexu,CODEX-U,datoscontacto | suscriptores,False,False,True,False,True,2
comsaindustrial,COMSA Industrial,datoscontacto | suscriptores,False,False,True,False,True,2
coorycroboticssl,COORYC ROBOTICS S.L.,datoscontacto | suscriptores,False,False,True,False,True,2
cotec,COTEC,datoscontacto | suscriptores,False,False,True,False,True,2
crmgroup,CRM group,datoscontacto | suscriptores,False,False,True,False,True,2
csicinstitutodefilosofia,CSIC - Instituto de Filosofía,datoscontacto | suscriptores,False,False,True,False,True,2
cstupv,CST UPV,datoscontacto | suscriptores,False,False,True,False,True,2
ctingenieros,CT Ingenieros,datoscontacto | suscriptores,False,False,True,False,True,2
ctrl4enviro,CTRL 4 ENVIRO,datoscontacto | suscriptores,False,False,True,False,True,2
caixacapitalrisc,Caixa Capital Risc,datoscontacto | suscriptores,False,False,True,False,True,2
calafgrup,Calaf Grup,datoscontacto | suscriptores,False,False,True,False,True,2
canaragua,Canaragua,datoscontacto | suscriptores,False,False,True,False,True,2
canarddrones,Canard Drones,datoscontacto | suscriptores,False,False,True,False,True,2
candeltec,CandelTEC,datoscontacto | suscriptores,False,False,True,False,True,2
capgemini,Capgemini,datoscontacto | suscriptores,False,False,True,False,True,2
capitalenergy,Capital Energy,datoscontacto | suscriptores,False,False,True,False,True,2
catalanwaterpartnership,Catalan Water Partnership,datoscontacto | suscriptores,False,False,True,False,True,2
celestiatst,Celestia TST,datoscontacto | suscriptores,False,False,True,False,True,2
celling5g,Celling 5G,datoscontacto | suscriptores,False,False,True,False,True,2
centrotecnologicofunditec,Centro Tecnológico FUNDITEC,datoscontacto | suscriptores,False,False,True,False,True,2
centrotecnologiconaval,Centro Tecnológico Naval,datoscontacto | suscriptores,False,False,True,False,True,2
centrozaragoza,Centro Zaragoza,datoscontacto | suscriptores,False,False,True,False,True,2
centrodefisicadematerialescsicupvehu,Centro de Física de Materiales CSIC-UPV/EHU,datoscontacto | suscriptores,False,False,True,False,True,2
cetemet,Cetemet,datoscontacto | suscriptores,False,False,True,False,True,2
cetusaberdeen,Cetus Aberdeen,datoscontacto | suscriptores,False,False,True,False,True,2
charlesriverlaboratories,Charles River Laboratories,datoscontacto | suscriptores,False,False,True,False,True,2
cicap,Cicap,datoscontacto | suscriptores,False,False,True,False,True,2
cimatech,Cimatech,datoscontacto | suscriptores,False,False,True,False,True,2
cirsa,Cirsa,datoscontacto | suscriptores,False,False,True,False,True,2
clarkemodet,Clarke Modet,datoscontacto | suscriptores,False,False,True,False,True,2
clearviewimaging,Clear View Imaging,datoscontacto | suscriptores,False,False,True,False,True,2
clermontauvergnemetropole,Clermont Auvergne Métropole,datoscontacto | suscriptores,False,False,True,False,True,2
clustermenara,Cluster MENARA,datoscontacto | suscriptores,False,False,True,False,True,2
clusterdelaenergiadeextremadura,Cluster de la Energía de Extremadura,datoscontacto | suscriptores,False,False,True,False,True,2
clusterticcatalunyasud,Clúster TIC Catalunya Sud,datoscontacto | suscriptores,False,False,True,False,True,2
clusterticgalicia,Clúster TIC GALICIA,datoscontacto | suscriptores,False,False,True,False,True,2
codecontract,Code Contract,datoscontacto | suscriptores,False,False,True,False,True,2
collateralbits,Collateral Bits,datoscontacto | suscriptores,False,False,True,False,True,2
colorsensing,ColorSensing,datoscontacto | suscriptores,False,False,True,False,True,2
comforsa,Comforsa,datoscontacto | suscriptores,False,False,True,False,True,2
consejoinsulardelaenergiadegrancanaria,Consejo Insular de la Energía de Gran Canaria,datoscontacto | suscriptores,False,False,True,False,True,2
consellcomarcalbergueda,Consell Comarcal Berguedà,datoscontacto | suscriptores,False,False,True,False,True,2
consellcomarcaldelbaixllobregat,Consell Comarcal del Baix Llobregat,datoscontacto | suscriptores,False,False,True,False,True,2
consellcomarcaldelvallesoccidental,Consell Comarcal del Vallès Occidental,datoscontacto | suscriptores,False,False,True,False,True,2
consorcisanitarideterrassa,Consorci Sanitari de Terrassa,datoscontacto | suscriptores,False,False,True,False,True,2
consultoriadecomunicaciones,Consultoria de Comunicaciones,datoscontacto | suscriptores,False,False,True,False,True,2
coolingphotonics,Cooling Photonics,datoscontacto | suscriptores,False,False,True,False,True,2
correos,Correos,datoscontacto | suscriptores,False,False,True,False,True,2
creteccybernetics,Cretec Cybernetics,datoscontacto | suscriptores,False,False,True,False,True,2
crevin,Crevin,datoscontacto | suscriptores,False,False,True,False,True,2
cryptalabs,Cryptalabs,datoscontacto | suscriptores,False,False,True,False,True,2
cticcita,Ctic Cita,datoscontacto | suscriptores,False,False,True,False,True,2
cuatroochenta,Cuatroochenta,datoscontacto | suscriptores,False,False,True,False,True,2
curellsunol,Curell Suñol,datoscontacto | suscriptores,False,False,True,False,True,2
cygsa,Cygsa,datoscontacto | suscriptores,False,False,True,False,True,2
camaradecomerciodemedellinparaantioquia,Cámara de Comercio de Medellín para Antioquia,datoscontacto | suscriptores,False,False,True,False,True,2
dacero,DACERO,datoscontacto | suscriptores,False,False,True,False,True,2
danobatgroup,DANOBATGROUP,datoscontacto | suscriptores,False,False,True,False,True,2
dasphotonics,DAS Photonics,datoscontacto | suscriptores,False,False,True,False,True,2
dataka,DATAKA,datoscontacto | suscriptores,False,False,True,False,True,2
